,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
8451,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,2,2014.0,Council Ward 1
8452,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,3,2014.0,Council Ward 1
8453,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,25,2014.0,Council Ward 1
8454,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,25,2014.0,Council Ward 1
8455,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,2,2014.0,Council Ward 1
8456,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,1,2014.0,Council Ward 1
8457,Jim Graham ,Jim Graham 2014,Corporation,2/25/2014,5,2014.0,Council Ward 1
8458,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,1,2014.0,Council Ward 1
8459,Jim Graham ,Jim Graham 2014,Individual,3/4/2014,5,2014.0,Council Ward 1
8460,Jim Graham ,Jim Graham 2014,Individual,2/18/2014,3,2014.0,Council Ward 1
8461,Jim Graham ,Jim Graham 2014,Individual,3/6/2014,5,2014.0,Council Ward 1
8462,Jim Graham ,Jim Graham 2014,Individual,3/4/2014,2,2014.0,Council Ward 1
8463,Jim Graham ,Jim Graham 2014,Individual,3/3/2014,2,2014.0,Council Ward 1
8464,Jim Graham ,Jim Graham 2014,Individual,2/6/2014,25,2014.0,Council Ward 1
8465,Jim Graham ,Jim Graham 2014,Individual,2/19/2014,5,2014.0,Council Ward 1
8466,Jim Graham ,Jim Graham 2014,Individual,2/19/2014,5,2014.0,Council Ward 1
8467,Jim Graham ,Jim Graham 2014,Individual,2/28/2014,5,2014.0,Council Ward 1
8468,Jim Graham ,Jim Graham 2014,Business,2/25/2014,45,2014.0,Council Ward 1
8469,Jim Graham ,Jim Graham 2014,Individual,3/7/2014,5,2014.0,Council Ward 1
8470,Jim Graham ,Jim Graham 2014,Business,3/10/2014,5,2014.0,Council Ward 1
8471,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,187.5,2014.0,Council Ward 1
8472,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,187.5,2014.0,Council Ward 1
8473,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,187.5,2014.0,Council Ward 1
8474,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,187.5,2014.0,Council Ward 1
8475,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,187.5,2014.0,Council Ward 1
8476,Jim Graham ,Jim Graham 2014,Other,3/10/2014,187.5,2014.0,Council Ward 1
8477,Jim Graham ,Jim Graham 2014,Other,3/10/2014,187.5,2014.0,Council Ward 1
8478,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,5,2014.0,Council Ward 1
8479,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,25,2014.0,Council Ward 1
8480,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,6,2014.0,Council Ward 1
8481,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,25,2014.0,Council Ward 1
8482,Jim Graham ,Jim Graham 2014,Corporation,3/10/2014,5,2014.0,Council Ward 1
8483,Jim Graham ,Jim Graham 2014,Business,3/10/2014,25,2014.0,Council Ward 1
8484,Jim Graham ,Jim Graham 2014,Corporation,3/10/2014,5,2014.0,Council Ward 1
8485,Jim Graham ,Jim Graham 2014,Corporation,3/10/2014,5,2014.0,Council Ward 1
8486,Jim Graham ,Jim Graham 2014,Corporation,3/10/2014,5,2014.0,Council Ward 1
8487,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,1,2014.0,Council Ward 1
8488,Jim Graham ,Jim Graham 2014,Corporation,3/10/2014,5,2014.0,Council Ward 1
8489,Jim Graham ,Jim Graham 2014,Individual,2/3/2014,2,2014.0,Council Ward 1
8490,Jim Graham ,Jim Graham 2014,Individual,2/3/2014,2,2014.0,Council Ward 1
8491,Jim Graham ,Jim Graham 2014,Individual,2/3/2014,2,2014.0,Council Ward 1
8492,Jim Graham ,Jim Graham 2014,Individual,2/8/2014,1,2014.0,Council Ward 1
8493,Jim Graham ,Jim Graham 2014,Business,2/1/2014,5,2014.0,Council Ward 1
8494,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,5,2014.0,Council Ward 1
8495,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,1,2014.0,Council Ward 1
8496,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,5,2014.0,Council Ward 1
8497,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,5,2014.0,Council Ward 1
8498,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,5,2014.0,Council Ward 1
8499,Jim Graham ,Jim Graham 2014,Business,2/1/2014,5,2014.0,Council Ward 1
8500,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,2,2014.0,Council Ward 1
8501,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,3,2014.0,Council Ward 1
8502,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,3,2014.0,Council Ward 1
8503,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,1,2014.0,Council Ward 1
8504,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,15,2014.0,Council Ward 1
8505,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,15,2014.0,Council Ward 1
8506,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,25,2014.0,Council Ward 1
8507,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,125,2014.0,Council Ward 1
8508,Jim Graham ,Jim Graham 2014,Business,2/1/2014,1,2014.0,Council Ward 1
8509,Jim Graham ,Jim Graham 2014,Corporation,2/1/2014,5,2014.0,Council Ward 1
8510,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,5,2014.0,Council Ward 1
8511,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,5,2014.0,Council Ward 1
8512,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,5,2014.0,Council Ward 1
8513,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,5,2014.0,Council Ward 1
8514,Jim Graham ,Jim Graham 2014,Individual,2/4/2014,5,2014.0,Council Ward 1
8515,Jim Graham ,Jim Graham 2014,Individual,2/1/2014,5,2014.0,Council Ward 1
8516,Jim Graham ,Jim Graham 2014,Individual,1/20/2014,125,2014.0,Council Ward 1
8517,Jim Graham ,Jim Graham 2014,Individual,1/17/2014,1,2014.0,Council Ward 1
8518,Jim Graham ,Jim Graham 2014,Individual,1/22/2014,1,2014.0,Council Ward 1
8519,Jim Graham ,Jim Graham 2014,Individual,1/18/2014,1,2014.0,Council Ward 1
8520,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,1,2014.0,Council Ward 1
8521,Jim Graham ,Jim Graham 2014,Corporation,1/27/2014,5,2014.0,Council Ward 1
8522,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8523,Jim Graham ,Jim Graham 2014,Business,1/30/2014,5,2014.0,Council Ward 1
8524,Jim Graham ,Jim Graham 2014,Business,1/27/2014,5,2014.0,Council Ward 1
8525,Jim Graham ,Jim Graham 2014,Business,1/27/2014,5,2014.0,Council Ward 1
8526,Jim Graham ,Jim Graham 2014,Business,1/24/2014,5,2014.0,Council Ward 1
8527,Jim Graham ,Jim Graham 2014,Individual,1/21/2014,4,2014.0,Council Ward 1
8528,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,2,2014.0,Council Ward 1
8529,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8530,Jim Graham ,Jim Graham 2014,Corporation,1/23/2014,5,2014.0,Council Ward 1
8531,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8532,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8533,Jim Graham ,Jim Graham 2014,Corporation,1/23/2014,5,2014.0,Council Ward 1
8534,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8535,Jim Graham ,Jim Graham 2014,Corporation,1/23/2014,5,2014.0,Council Ward 1
8536,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8537,Jim Graham ,Jim Graham 2014,Corporation,1/23/2014,5,2014.0,Council Ward 1
8538,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8539,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8540,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8541,Jim Graham ,Jim Graham 2014,Individual,1/24/2014,5,2014.0,Council Ward 1
8542,Jim Graham ,Jim Graham 2014,Individual,2/7/2014,5,2014.0,Council Ward 1
8543,Jim Graham ,Jim Graham 2014,Individual,2/7/2014,25,2014.0,Council Ward 1
8544,Jim Graham ,Jim Graham 2014,Individual,2/8/2014,25,2014.0,Council Ward 1
8545,Jim Graham ,Jim Graham 2014,Individual,2/7/2014,25,2014.0,Council Ward 1
8546,Jim Graham ,Jim Graham 2014,Individual,2/7/2014,25,2014.0,Council Ward 1
8547,Jim Graham ,Jim Graham 2014,Individual,2/7/2014,25,2014.0,Council Ward 1
8548,Jim Graham ,Jim Graham 2014,Individual,2/7/2014,25,2014.0,Council Ward 1
8549,Jim Graham ,Jim Graham 2014,Individual,2/9/2014,25,2014.0,Council Ward 1
8550,Jim Graham ,Jim Graham 2014,Individual,2/9/2014,75,2014.0,Council Ward 1
8551,Jim Graham ,Jim Graham 2014,Individual,2/10/2014,3,2014.0,Council Ward 1
8552,Jim Graham ,Jim Graham 2014,Individual,2/28/2014,25,2014.0,Council Ward 1
8553,Jim Graham ,Jim Graham 2014,Individual,3/5/2014,25,2014.0,Council Ward 1
8554,Jim Graham ,Jim Graham 2014,Individual,2/12/2014,2,2014.0,Council Ward 1
8555,Jim Graham ,Jim Graham 2014,Individual,2/12/2014,2,2014.0,Council Ward 1
8556,Jim Graham ,Jim Graham 2014,Individual,2/15/2014,5,2014.0,Council Ward 1
8557,Jim Graham ,Jim Graham 2014,Individual,2/20/2014,5,2014.0,Council Ward 1
8558,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,5,2014.0,Council Ward 1
8559,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,25,2014.0,Council Ward 1
8560,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,1,2014.0,Council Ward 1
8561,Jim Graham ,Jim Graham 2014,Individual,2/25/2014,1,2014.0,Council Ward 1
8562,Jim Graham ,Jim Graham 2014,Individual,2/28/2014,5,2014.0,Council Ward 1
8563,Jim Graham ,Jim Graham 2014,Individual,2/28/2014,2,2014.0,Council Ward 1
8564,Jim Graham ,Jim Graham 2014,Individual,2/28/2014,5,2014.0,Council Ward 1
8565,Jim Graham ,Jim Graham 2014,Individual,2/28/2014,5,2014.0,Council Ward 1
8566,Jim Graham ,Jim Graham 2014,Individual,3/1/2014,1,2014.0,Council Ward 1
8567,Jim Graham ,Jim Graham 2014,Individual,3/1/2014,5,2014.0,Council Ward 1
8568,Jim Graham ,Jim Graham 2014,Individual,3/1/2014,1,2014.0,Council Ward 1
8569,Jim Graham ,Jim Graham 2014,Individual,3/4/2014,1,2014.0,Council Ward 1
8570,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,1,2014.0,Council Ward 1
8571,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,187.5,2014.0,Council Ward 1
8572,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8573,Jim Graham ,Jim Graham 2014,Individual,1/2/2014,25,2014.0,Council Ward 1
8574,Jim Graham ,Jim Graham 2014,Individual,1/2/2014,25,2014.0,Council Ward 1
8575,Jim Graham ,Jim Graham 2014,Individual,1/2/2014,75,2014.0,Council Ward 1
8576,Jim Graham ,Jim Graham 2014,Individual,1/2/2014,25,2014.0,Council Ward 1
8577,Jim Graham ,Jim Graham 2014,Individual,1/2/2014,5,2014.0,Council Ward 1
8578,Jim Graham ,Jim Graham 2014,Individual,1/3/2014,25,2014.0,Council Ward 1
8579,Jim Graham ,Jim Graham 2014,Individual,1/4/2014,5,2014.0,Council Ward 1
8580,Jim Graham ,Jim Graham 2014,Individual,1/4/2014,1,2014.0,Council Ward 1
8581,Jim Graham ,Jim Graham 2014,Individual,1/5/2014,25,2014.0,Council Ward 1
8582,Jim Graham ,Jim Graham 2014,Individual,1/6/2014,5,2014.0,Council Ward 1
8583,Jim Graham ,Jim Graham 2014,Individual,1/11/2014,1,2014.0,Council Ward 1
8584,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,25,2014.0,Council Ward 1
8585,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,1,2014.0,Council Ward 1
8586,Jim Graham ,Jim Graham 2014,Individual,1/17/2014,25,2014.0,Council Ward 1
8587,Jim Graham ,Jim Graham 2014,Individual,1/18/2014,5,2014.0,Council Ward 1
8588,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,5,2014.0,Council Ward 1
8589,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,1,2014.0,Council Ward 1
8590,Jim Graham ,Jim Graham 2014,Individual,3/16/2014,25,2014.0,Council Ward 1
8591,Jim Graham ,Jim Graham 2014,Individual,3/2/2014,25,2014.0,Council Ward 1
8592,Jim Graham ,Jim Graham 2014,Individual,2/14/2014,5,2014.0,Council Ward 1
8593,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8594,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8595,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8596,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8597,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8598,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,25,2014.0,Council Ward 1
8599,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8600,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,25,2014.0,Council Ward 1
8601,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,1,2014.0,Council Ward 1
8602,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,5,2014.0,Council Ward 1
8603,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,25,2014.0,Council Ward 1
8604,Jim Graham ,Jim Graham 2014,Individual,1/17/2014,5,2014.0,Council Ward 1
8605,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8606,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8607,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8608,Jim Graham ,Jim Graham 2014,Business,1/24/2014,5,2014.0,Council Ward 1
8609,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8610,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8611,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,1,2014.0,Council Ward 1
8612,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8613,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8614,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8615,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8616,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8617,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8618,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8619,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8620,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8621,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8622,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8623,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8624,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8625,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8626,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8627,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8628,Jim Graham ,Jim Graham 2014,Corporation,1/28/2014,5,2014.0,Council Ward 1
8629,Jim Graham ,Jim Graham 2014,Corporation,1/26/2014,5,2014.0,Council Ward 1
8630,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8631,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8632,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8633,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8634,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8635,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8636,Jim Graham ,Jim Graham 2014,Corporation,1/30/2014,5,2014.0,Council Ward 1
8637,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8638,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8639,Jim Graham ,Jim Graham 2014,Corporation,1/15/2014,5,2014.0,Council Ward 1
8640,Jim Graham ,Jim Graham 2014,Corporation,1/31/2014,5,2014.0,Council Ward 1
8641,Jim Graham ,Jim Graham 2014,Corporation,1/17/2014,5,2014.0,Council Ward 1
8642,Jim Graham ,Jim Graham 2014,Business,1/30/2014,5,2014.0,Council Ward 1
8643,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,1,2014.0,Council Ward 1
8644,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,5,2014.0,Council Ward 1
8645,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,5,2014.0,Council Ward 1
8646,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,25,2014.0,Council Ward 1
8647,Jim Graham ,Jim Graham 2014,Corporation,1/23/2014,5,2014.0,Council Ward 1
8648,Jim Graham ,Jim Graham 2014,Corporation,1/23/2014,2,2014.0,Council Ward 1
8649,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8650,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8651,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,3,2014.0,Council Ward 1
8652,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,1,2014.0,Council Ward 1
8653,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,5,2014.0,Council Ward 1
8654,Jim Graham ,Jim Graham 2014,Individual,1/11/2014,5,2014.0,Council Ward 1
8655,Jim Graham ,Jim Graham 2014,Individual,1/11/2014,1,2014.0,Council Ward 1
8656,Jim Graham ,Jim Graham 2014,Corporation,1/14/2014,5,2014.0,Council Ward 1
8657,Jim Graham ,Jim Graham 2014,Individual,1/14/2014,5,2014.0,Council Ward 1
8658,Jim Graham ,Jim Graham 2014,Individual,1/15/2014,5,2014.0,Council Ward 1
8659,Jim Graham ,Jim Graham 2014,Individual,1/15/2014,5,2014.0,Council Ward 1
8660,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,5,2014.0,Council Ward 1
8661,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8662,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,15,2014.0,Council Ward 1
8663,Jim Graham ,Jim Graham 2014,Individual,3/10/2014,15,2014.0,Council Ward 1
8664,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8665,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8666,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8667,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,5,2014.0,Council Ward 1
8668,Jim Graham ,Jim Graham 2014,Corporation,1/23/2014,2,2014.0,Council Ward 1
8669,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8670,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,2,2014.0,Council Ward 1
8671,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,5,2014.0,Council Ward 1
8672,Jim Graham ,Jim Graham 2014,Individual,1/22/2014,1,2014.0,Council Ward 1
8673,Jim Graham ,Jim Graham 2014,Individual,1/8/2014,1,2014.0,Council Ward 1
8674,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,25,2014.0,Council Ward 1
8675,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,1,2014.0,Council Ward 1
8676,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,3,2014.0,Council Ward 1
8677,Jim Graham ,Jim Graham 2014,Individual,1/23/2014,35,2014.0,Council Ward 1
8678,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,25,2014.0,Council Ward 1
8679,Jim Graham ,Jim Graham 2014,Individual,1/20/2014,5,2014.0,Council Ward 1
8680,Jim Graham ,Jim Graham 2014,Individual,1/27/2014,5,2014.0,Council Ward 1
8681,Jim Graham ,Jim Graham 2014,Business,1/24/2014,5,2014.0,Council Ward 1
8682,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8683,Jim Graham ,Jim Graham 2014,Corporation,1/20/2014,5,2014.0,Council Ward 1
8684,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8685,Jim Graham ,Jim Graham 2014,Individual,1/2/2014,25,2014.0,Council Ward 1
8686,Jim Graham ,Jim Graham 2014,Individual,1/2/2014,25,2014.0,Council Ward 1
8687,Jim Graham ,Jim Graham 2014,Individual,1/3/2014,25,2014.0,Council Ward 1
8688,Jim Graham ,Jim Graham 2014,Individual,1/3/2014,1,2014.0,Council Ward 1
8689,Jim Graham ,Jim Graham 2014,Individual,1/4/2014,5,2014.0,Council Ward 1
8690,Jim Graham ,Jim Graham 2014,Individual,1/7/2014,1,2014.0,Council Ward 1
8691,Jim Graham ,Jim Graham 2014,Individual,1/16/2014,1,2014.0,Council Ward 1
8692,Jim Graham ,Jim Graham 2014,Individual,1/17/2014,25,2014.0,Council Ward 1
8693,Jim Graham ,Jim Graham 2014,Individual,1/24/2014,5,2014.0,Council Ward 1
8694,Jim Graham ,Jim Graham 2014,Individual,1/25/2014,2,2014.0,Council Ward 1
8695,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,25,2014.0,Council Ward 1
8696,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,25,2014.0,Council Ward 1
8697,Jim Graham ,Jim Graham 2014,Individual,1/28/2014,5,2014.0,Council Ward 1
8698,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,25,2014.0,Council Ward 1
8699,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8700,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,1,2014.0,Council Ward 1
8701,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,2,2014.0,Council Ward 1
8702,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,25,2014.0,Council Ward 1
8703,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,25,2014.0,Council Ward 1
8704,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,5,2014.0,Council Ward 1
8705,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,5,2014.0,Council Ward 1
8706,Jim Graham ,Jim Graham 2014,Individual,1/31/2014,1,2014.0,Council Ward 1
8707,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,25,2014.0,Council Ward 1
8708,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8709,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8710,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,1,2014.0,Council Ward 1
8711,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8712,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,1,2014.0,Council Ward 1
8713,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8714,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
8715,Jim Graham ,Jim Graham 2014,Corporation,1/29/2014,5,2014.0,Council Ward 1
8716,Jim Graham ,Jim Graham 2014,Individual,1/30/2014,5,2014.0,Council Ward 1
8717,Jim Graham ,Jim Graham 2014,Individual,1/29/2014,5,2014.0,Council Ward 1
